timestep,actual_temp,controlled_temp,actual_load,predicted_temp,action,effective_load
1873,39.53,39.53,10.1,39.812614,none,10.1
1874,39.37,39.37,11.26,39.815327,none,11.26
1875,39.97,39.97,11.21,39.87524,none,11.21
1876,38.43,38.43,10.7,40.39078,none,10.7
1877,39.41,39.41,11.69,41.409687,none,11.69
1878,39.8,39.8,11.78,41.90404,none,11.78
1879,38.59,38.59,9.96,42.299812,none,9.96
1880,39.69,39.69,11.19,42.166084,none,11.19
1881,39.05,39.05,9.77,41.585922,none,9.77
1882,39.39,39.39,12.02,41.24028,none,12.02
1883,39.04,39.04,11.28,40.978584,none,11.28
1884,39.73,39.73,11.17,39.866432,none,11.17
1885,39.23,39.23,11.86,39.674294,none,11.86
1886,39.69,39.69,10.74,40.058727,none,10.74
1887,39.52,39.52,12.17,40.393303,none,12.17
1888,39.03,39.03,9.93,40.423836,none,9.93
1889,39.55,39.55,12.76,39.84489,none,12.76
1890,39.08,39.08,10.41,39.917385,none,10.41
1891,39.37,39.37,9.03,39.519707,none,9.03
1892,39.23,39.23,10.68,39.40981,none,10.68
1893,39.71,39.71,10.54,39.243774,none,10.54
1894,39.56,39.56,10.67,39.17403,none,10.67
1895,39.34,39.34,11.35,39.538074,none,11.35
1896,39.07,39.07,12.39,40.81923,none,12.39
1897,38.84,38.84,10.84,41.111095,none,10.84
1898,39.4,39.4,10.24,39.88772,none,10.24
1899,39.09,39.09,9.72,39.951847,none,9.72
1900,38.6,38.6,10.51,41.47418,none,10.51
1901,38.82,38.82,8.8,42.222347,none,8.8
1902,40.0,40.0,10.2,42.463943,none,10.2
1903,39.08,39.08,12.56,43.229588,none,12.56
1904,39.78,39.78,10.08,44.08765,none,10.08
1905,39.2,39.2,11.82,44.366653,none,11.82
1906,39.84,39.84,9.6,45.845387,none,9.6
1907,39.81,39.81,13.2,46.822853,none,13.2
1908,40.17,40.17,26.77,46.985153,none,26.77
1909,41.91,41.91,38.77,57.354904,none,38.77
1910,45.1,45.1,53.95,67.87106,none,53.95
1911,49.55,49.55,65.48,76.11608,hard_throttle,32.74
1912,53.553333333333335,53.553333333333335,79.47,77.108475,hard_throttle,39.735
1913,55.089999999999996,55.089999999999996,80.06,79.27363,hard_throttle,40.03
1914,57.39,57.39,78.76,75.97799,hard_throttle,39.38
1915,59.593333333333334,59.593333333333334,76.69,74.07177,soft_throttle,57.5175
1916,61.52333333333335,61.52333333333335,79.5,75.01772,hard_throttle,39.75
1917,62.706666666666685,62.706666666666685,77.98,77.51952,hard_throttle,38.99
1918,63.943333333333335,63.943333333333335,78.07,79.26834,hard_throttle,39.035
1919,64.68333333333335,64.68333333333335,78.91,78.42855,hard_throttle,39.455
1920,65.31666666666668,65.31666666666668,79.23,79.7671,hard_throttle,39.615
1921,66.164,66.164,78.73,78.96773,hard_throttle,39.365
1922,67.507,67.507,79.31,77.53535,hard_throttle,39.655
1923,68.79050000000001,68.79050000000001,77.7,81.18173,hard_throttle,38.85
1924,69.8445,69.8445,78.5,77.45794,hard_throttle,39.25
1925,70.057,70.057,79.57,78.10083,hard_throttle,39.785
1926,70.839,70.839,80.68,78.39108,hard_throttle,40.34
1927,71.2215,71.2215,81.1,80.21361,hard_throttle,40.55
1928,71.587,71.587,79.07,77.64673,hard_throttle,39.535
1929,72.2075,72.2075,79.56,75.67654,hard_throttle,39.78
1930,72.81099999999999,72.81099999999999,80.93,79.6793,hard_throttle,40.465
1931,72.42,72.42,77.74,79.662834,hard_throttle,38.87
1932,72.5135,72.5135,79.3,77.77425,hard_throttle,39.65
1933,73.0745,73.0745,79.47,80.10781,hard_throttle,39.735
1934,73.542,73.542,80.29,79.81356,hard_throttle,40.145
1935,73.9585,73.9585,77.18,80.10331,hard_throttle,38.59
1936,73.491,73.491,77.42,79.91632,hard_throttle,38.71
1937,73.1255,73.1255,78.57,80.68401,hard_throttle,39.285
1938,73.9245,73.9245,79.0,81.97106,hard_throttle,39.5
1939,74.137,74.137,79.9,81.3896,hard_throttle,39.95
1940,73.9075,73.9075,79.17,81.61508,hard_throttle,39.585
1941,74.12849999999999,74.12849999999999,78.37,81.7528,hard_throttle,39.185
1942,74.75750000000001,74.75750000000001,79.05,81.38508,hard_throttle,39.525
1943,74.5535,74.5535,78.91,81.18438,hard_throttle,39.455
1944,74.698,74.698,80.64,80.84181,hard_throttle,40.32
1945,74.511,74.511,78.75,83.30941,hard_throttle,39.375
1946,74.41749999999999,74.41749999999999,78.09,80.5681,hard_throttle,39.045
1947,74.58749999999999,74.58749999999999,79.09,81.712685,hard_throttle,39.545
1948,74.919,74.919,78.79,81.71291,hard_throttle,39.395
1949,74.273,74.273,76.66,82.15198,hard_throttle,38.33
1950,75.36099999999999,75.36099999999999,78.53,78.90928,hard_throttle,39.265
1951,75.021,75.021,78.43,81.584785,hard_throttle,39.215
1952,74.664,74.664,77.9,81.90449,hard_throttle,38.95
1953,75.14,75.14,79.79,81.38581,hard_throttle,39.895
1954,75.29299999999999,75.29299999999999,77.61,78.93435,hard_throttle,38.805
1955,74.7745,74.7745,79.1,80.560005,hard_throttle,39.55
1956,74.8255,74.8255,78.37,82.347404,hard_throttle,39.185
1957,75.4205,75.4205,78.68,81.56279,hard_throttle,39.34
1958,75.6415,75.6415,79.04,81.38735,hard_throttle,39.52
1959,74.93599999999999,74.93599999999999,76.98,80.68374,hard_throttle,38.49
1960,74.53649999999999,74.53649999999999,78.78,81.21672,hard_throttle,39.39
1961,74.783,74.783,81.3,82.333786,hard_throttle,40.65
1962,75.29299999999999,75.29299999999999,76.68,82.28455,hard_throttle,38.34
1963,74.596,74.596,78.48,81.03878,hard_throttle,39.24
1964,74.88499999999999,74.88499999999999,79.9,81.30057,hard_throttle,39.95
1965,75.05499999999999,75.05499999999999,78.91,81.72165,hard_throttle,39.455
1966,74.64699999999999,74.64699999999999,79.37,80.92001,hard_throttle,39.685
1967,75.3355,75.3355,75.7,79.21369,hard_throttle,37.85
1968,75.1995,75.1995,79.27,79.34706,hard_throttle,39.635
1969,75.64999999999999,75.64999999999999,77.64,83.31887,hard_throttle,38.82
1970,75.2335,75.2335,78.92,82.052216,hard_throttle,39.46
1971,74.29,74.29,74.15,80.91365,hard_throttle,37.075
1972,74.137,74.137,72.55,76.37103,hard_throttle,36.275
1973,73.3635,73.3635,66.11,76.40814,hard_throttle,33.055
1974,72.216,72.216,60.95,74.59943,soft_throttle,45.712500000000006
1975,70.23549999999999,70.23549999999999,54.91,72.45533,soft_throttle,41.1825
1976,69.003,69.003,56.86,69.066536,none,56.86
1977,69.39333333333333,69.39333333333333,57.71,68.99585,none,57.71
1978,71.02333333333333,71.02333333333333,56.62,74.676796,soft_throttle,42.464999999999996
1979,70.22666666666665,70.22666666666665,56.11,72.7408,soft_throttle,42.082499999999996
1980,69.29333333333332,69.29333333333332,56.03,70.513565,soft_throttle,42.0225
1981,69.35333333333332,69.35333333333332,57.36,68.42968,none,57.36
1982,69.89,69.89,57.63,69.52177,none,57.63
1983,70.13333333333331,70.13333333333331,58.35,71.33074,soft_throttle,43.7625
1984,70.11999999999999,70.11999999999999,55.53,70.86495,soft_throttle,41.6475
1985,69.76,69.76,57.35,68.57296,none,57.35
1986,70.95666666666668,70.95666666666668,56.57,71.02834,soft_throttle,42.4275
1987,69.39666666666665,69.39666666666665,56.61,71.8736,soft_throttle,42.457499999999996
1988,68.42999999999999,68.42999999999999,57.2,72.94152,soft_throttle,42.900000000000006
1989,68.11666666666667,68.11666666666667,57.21,74.85739,soft_throttle,42.9075
1990,67.62333333333335,67.62333333333335,57.35,73.12534,soft_throttle,43.0125
1991,67.28999999999999,67.28999999999999,55.45,74.27213,soft_throttle,41.587500000000006
1992,66.61333333333333,66.61333333333333,55.82,72.833084,soft_throttle,41.865
1993,67.01333333333334,67.01333333333334,58.5,72.419334,soft_throttle,43.875
1994,65.91333333333336,65.91333333333336,56.45,71.581116,soft_throttle,42.337500000000006
1995,66.05333333333333,66.05333333333333,57.09,72.99967,soft_throttle,42.8175
1996,66.55333333333333,66.55333333333333,57.99,71.83399,soft_throttle,43.4925
1997,65.75,65.75,57.28,71.869026,soft_throttle,42.96
1998,65.57333333333334,65.57333333333334,57.38,71.15561,soft_throttle,43.035000000000004
1999,65.99666666666667,65.99666666666667,57.79,70.91131,soft_throttle,43.3425
2000,65.63,65.63,54.18,73.45294,soft_throttle,40.635
2001,65.31,65.31,56.13,71.653145,soft_throttle,42.097500000000004
2002,64.92,64.92,57.28,68.899185,none,57.28
2003,65.92333333333333,65.92333333333333,58.38,72.0221,soft_throttle,43.785000000000004
2004,65.80666666666666,65.80666666666666,56.8,72.46404,soft_throttle,42.599999999999994
2005,65.58,65.58,55.71,71.65394,soft_throttle,41.7825
2006,65.73333333333333,65.73333333333333,55.74,70.95477,soft_throttle,41.805
2007,65.69666666666667,65.69666666666667,57.78,69.780754,none,57.78
2008,65.91333333333333,65.91333333333333,56.46,72.3866,soft_throttle,42.345
2009,66.91,66.91,56.71,72.685585,soft_throttle,42.5325
2010,66.27666666666667,66.27666666666667,57.46,71.65837,soft_throttle,43.095
2011,65.85333333333334,65.85333333333334,53.24,70.794624,soft_throttle,39.93
2012,65.91,65.91,59.12,69.148735,none,59.12
2013,66.98,66.98,55.84,71.389496,soft_throttle,41.88
2014,65.80999999999999,65.80999999999999,57.01,71.050095,soft_throttle,42.7575
2015,66.15,66.15,54.67,70.869446,soft_throttle,41.0025
2016,65.51,65.51,56.21,69.56194,none,56.21
2017,67.77333333333334,67.77333333333334,58.21,70.10465,soft_throttle,43.6575
2018,66.56333333333332,66.56333333333332,54.42,72.36769,soft_throttle,40.815
2019,65.83333333333333,65.83333333333333,58.07,71.2736,soft_throttle,43.5525
2020,67.53333333333335,67.53333333333335,56.39,72.076,soft_throttle,42.292500000000004
2021,65.68333333333334,65.68333333333334,57.3,70.34933,soft_throttle,42.974999999999994
2022,65.60333333333332,65.60333333333332,57.51,70.16541,soft_throttle,43.1325
2023,65.5,65.5,57.25,71.55421,soft_throttle,42.9375
2024,65.07666666666667,65.07666666666667,55.68,72.42832,soft_throttle,41.76
2025,65.38333333333334,65.38333333333334,56.28,71.06836,soft_throttle,42.21
2026,64.25999999999999,64.25999999999999,54.97,70.60811,soft_throttle,41.2275
2027,65.44666666666667,65.44666666666667,57.31,69.506325,none,57.31
2028,65.43333333333334,65.43333333333334,58.76,72.91749,soft_throttle,44.07
2029,65.58,65.58,54.53,71.78136,soft_throttle,40.8975
2030,65.90666666666667,65.90666666666667,55.81,70.128525,soft_throttle,41.8575
2031,65.39333333333333,65.39333333333333,56.5,70.22061,soft_throttle,42.375
2032,65.34666666666668,65.34666666666668,56.93,68.9154,none,56.93
2033,65.87333333333333,65.87333333333333,57.77,68.34345,none,57.77
2034,67.91333333333333,67.91333333333333,56.54,72.194664,soft_throttle,42.405
2035,67.08333333333333,67.08333333333333,56.34,71.14371,soft_throttle,42.255
2036,66.24333333333334,66.24333333333334,58.04,71.00132,soft_throttle,43.53
2037,66.54333333333334,66.54333333333334,57.51,69.95934,none,57.51
2038,66.74666666666667,66.74666666666667,57.37,71.639984,soft_throttle,43.027499999999996
2039,67.63,67.63,56.85,71.800026,soft_throttle,42.6375
2040,66.75333333333333,66.75333333333333,57.9,69.552315,none,57.9
2041,66.95,66.95,55.93,69.586525,none,55.93
2042,68.22,68.22,55.77,70.26858,soft_throttle,41.8275
2043,67.49666666666664,67.49666666666664,57.61,69.02801,none,57.61
2044,67.68666666666667,67.68666666666667,54.77,69.286835,none,54.77
2045,68.89000000000001,68.89000000000001,56.83,69.056526,none,56.83
2046,69.34666666666666,69.34666666666666,56.34,68.52935,none,56.34
2047,70.05666666666664,70.05666666666664,55.03,71.05919,soft_throttle,41.2725
2048,69.09333333333333,69.09333333333333,55.6,70.46021,soft_throttle,41.7
2049,68.88666666666667,68.88666666666667,59.22,68.43327,none,59.22
2050,69.84333333333335,69.84333333333335,63.23,72.75816,soft_throttle,47.4225
2051,70.52999999999999,70.52999999999999,63.84,76.54323,hard_throttle,31.92
2052,69.11333333333334,69.11333333333334,68.71,77.95692,hard_throttle,34.355
2053,69.06000000000002,69.06000000000002,69.96,77.66772,hard_throttle,34.98
2054,68.69333333333334,68.69333333333334,71.46,76.53304,hard_throttle,35.73
2055,68.12333333333333,68.12333333333333,69.16,76.43209,hard_throttle,34.58
2056,67.41666666666669,67.41666666666669,69.83,77.505775,hard_throttle,34.915
2057,67.23333333333335,67.23333333333335,70.33,77.954094,hard_throttle,35.165
2058,66.77666666666669,66.77666666666669,69.67,79.3084,hard_throttle,34.835
2059,67.4645,67.4645,71.03,79.1666,hard_throttle,35.515
2060,66.963,66.963,67.24,78.38167,hard_throttle,33.62
2061,67.0905,67.0905,72.8,77.57373,hard_throttle,36.4
2062,67.643,67.643,70.92,79.23545,hard_throttle,35.46
2063,67.83,67.83,69.68,78.40087,hard_throttle,34.84
2064,68.11049999999999,68.11049999999999,69.23,76.92577,hard_throttle,34.615
2065,68.05949999999999,68.05949999999999,68.85,75.71846,hard_throttle,34.425
2066,68.39099999999999,68.39099999999999,70.66,78.29442,hard_throttle,35.33
2067,68.527,68.527,71.08,77.91523,hard_throttle,35.54
2068,68.901,68.901,69.69,78.11644,hard_throttle,34.845
2069,68.7225,68.7225,71.22,77.79407,hard_throttle,35.61
2070,68.4675,68.4675,64.61,76.5905,hard_throttle,32.305
2071,68.05949999999999,68.05949999999999,60.21,71.630714,soft_throttle,45.1575
2072,67.3625,67.3625,59.49,69.11842,none,59.49
2073,66.01333333333334,66.01333333333334,53.83,68.55084,none,53.83
2074,66.10999999999999,66.10999999999999,50.61,66.35018,none,50.61
2075,67.55333333333333,67.55333333333333,47.91,66.14682,none,47.91
2076,67.43333333333331,67.43333333333331,47.83,65.72404,none,47.83
2077,67.36,67.36,48.5,65.99377,none,48.5
2078,67.73333333333332,67.73333333333332,47.94,66.34041,none,47.94
2079,67.82333333333332,67.82333333333332,49.78,67.185165,none,49.78
2080,68.26999999999998,68.26999999999998,48.03,68.46234,none,48.03
2081,67.96333333333332,67.96333333333332,47.53,67.78275,none,47.53
2082,68.78333333333332,68.78333333333332,49.1,65.17145,none,49.1
2083,68.55,68.55,47.39,65.56299,none,47.39
2084,68.51333333333332,68.51333333333332,46.77,67.9601,none,46.77
2085,67.93333333333334,67.93333333333334,49.09,69.07573,none,49.09
2086,68.27,68.27,46.83,67.39798,none,46.83
2087,67.46,67.46,49.86,66.467384,none,49.86
2088,67.3,67.3,47.26,67.39516,none,47.26
2089,67.42,67.42,46.24,67.28289,none,46.24
2090,68.21,68.21,48.58,68.62235,none,48.58
2091,68.0,68.0,58.5,69.90085,none,58.5
2092,68.4,68.4,68.32,77.9462,hard_throttle,34.16
2093,69.52333333333334,69.52333333333334,77.33,83.717766,hard_throttle,38.665
2094,71.16000000000001,71.16000000000001,85.25,87.50662,hard_throttle,42.625
2095,72.24000000000001,72.24000000000001,96.77,88.57742,hard_throttle,48.385
2096,74.53333333333335,74.53333333333335,97.07,93.50619,hard_throttle,48.535
2097,75.54000000000002,75.54000000000002,94.47,87.887375,hard_throttle,47.235
2098,76.96000000000001,76.96000000000001,95.7,87.56581,hard_throttle,47.85
2099,77.26333333333335,77.26333333333335,95.59,89.43419,hard_throttle,47.795
2100,78.05000000000001,78.05000000000001,96.18,89.996925,hard_throttle,48.09
2101,79.26000000000002,79.26000000000002,95.67,88.91746,hard_throttle,47.835
2102,79.70333333333335,79.70333333333335,95.83,87.13231,hard_throttle,47.915
2103,80.31000000000002,80.31000000000002,96.69,87.83462,hard_throttle,48.345
2104,81.4,81.4,94.58,87.095634,hard_throttle,47.29
2105,81.13333333333334,81.13333333333334,96.8,87.31553,hard_throttle,48.4
2106,81.0,81.0,97.28,86.20268,hard_throttle,48.64
2107,81.0,81.0,97.88,86.55587,hard_throttle,48.94
2108,81.0,81.0,93.34,85.34719,hard_throttle,46.67
2109,81.0,81.0,95.7,82.355896,hard_throttle,47.85
2110,81.0,81.0,93.56,86.0853,hard_throttle,46.78
2111,81.0,81.0,92.99,83.9126,hard_throttle,46.495
2112,81.0,81.0,96.09,83.77621,hard_throttle,48.045
2113,81.0,81.0,95.44,84.89084,hard_throttle,47.72
2114,81.0,81.0,96.27,83.826805,hard_throttle,48.135
2115,81.0,81.0,96.5,84.35273,hard_throttle,48.25
2116,81.0,81.0,97.41,82.567825,hard_throttle,48.705
2117,81.0,81.0,96.29,83.98118,hard_throttle,48.145
2118,81.0,81.0,100.0,83.26061,hard_throttle,50.0
2119,81.0,81.0,97.22,83.646736,hard_throttle,48.61
2120,81.0,81.0,99.37,82.90538,hard_throttle,49.685
2121,81.0,81.0,94.67,82.10673,hard_throttle,47.335
2122,81.0,81.0,99.09,81.97219,hard_throttle,49.545
2123,81.0,81.0,97.26,83.40121,hard_throttle,48.63
2124,81.0,81.0,95.14,82.43866,hard_throttle,47.57
2125,81.0,81.0,97.98,80.82942,hard_throttle,48.99
2126,81.0,81.0,97.11,81.73621,hard_throttle,48.555
2127,81.0,81.0,98.17,81.56596,hard_throttle,49.085
2128,81.0,81.0,98.69,80.26949,hard_throttle,49.345
2129,81.0,81.0,95.69,81.5883,hard_throttle,47.845
2130,81.0,81.0,98.69,79.52859,hard_throttle,49.345
2131,81.0,81.0,86.7,81.74401,hard_throttle,43.35
2132,81.0,81.0,77.54,72.643906,soft_throttle,58.155
2133,81.93333333333332,81.93333333333332,64.9,65.67066,none,64.9
2134,81.88333333333334,81.88333333333334,53.8,67.43187,none,53.8
2135,80.46,80.46,43.62,64.86987,none,43.62
2136,78.09333333333332,78.09333333333332,43.71,60.982063,none,43.71
2137,75.82333333333331,75.82333333333331,42.79,63.51781,none,42.79
2138,75.21,75.21,42.99,64.52555,none,42.99
2139,74.15333333333332,74.15333333333332,42.12,64.31593,none,42.12
2140,73.73333333333332,73.73333333333332,43.07,59.16139,none,43.07
2141,72.20999999999998,72.20999999999998,44.4,58.813446,none,44.4
2142,70.65333333333332,70.65333333333332,43.42,60.07591,none,43.42
2143,69.91333333333333,69.91333333333333,44.8,57.692795,none,44.8
2144,70.27999999999999,70.27999999999999,43.37,57.621037,none,43.37
2145,68.76333333333332,68.76333333333332,41.87,58.31255,none,41.87
2146,67.75333333333333,67.75333333333333,44.3,56.534164,none,44.3
2147,68.05,68.05,42.78,56.5554,none,42.78
2148,66.77,66.77,43.31,57.66313,none,43.31
2149,66.73,66.73,45.07,58.86314,none,45.07
2150,65.46,65.46,42.2,62.17071,none,42.2
2151,65.95,65.95,43.79,61.329132,none,43.79
2152,65.31,65.31,43.54,62.749336,none,43.54
2153,64.31,64.31,44.43,63.66427,none,44.43
2154,63.63,63.63,44.61,64.90956,none,44.61
2155,64.94,64.94,43.9,63.445457,none,43.9
2156,63.7,63.7,43.16,63.46034,none,43.16
2157,63.27,63.27,44.16,65.44943,none,44.16
2158,63.95,63.95,45.19,65.89854,none,45.19
2159,63.61,63.61,43.56,66.275185,none,43.56
2160,63.57,63.57,43.27,65.752716,none,43.27
2161,62.93,62.93,44.05,63.54202,none,44.05
2162,63.62,63.62,43.63,63.378407,none,43.63
2163,62.25,62.25,41.98,63.03709,none,41.98
2164,62.47,62.47,43.88,61.75762,none,43.88
2165,62.77,62.77,41.97,63.042343,none,41.97
2166,63.02,63.02,44.04,62.95324,none,44.04
2167,62.77,62.77,42.63,63.781937,none,42.63
2168,62.42,62.42,43.63,63.933617,none,43.63
2169,62.22,62.22,44.06,64.40895,none,44.06
2170,62.84,62.84,46.53,62.735287,none,46.53
2171,62.65,62.65,44.48,64.55739,none,44.48
2172,61.97,61.97,45.23,64.99236,none,45.23
2173,61.93,61.93,45.83,64.4605,none,45.83
2174,62.05,62.05,44.18,61.592743,none,44.18
2175,61.98,61.98,43.93,61.461468,none,43.93
2176,62.65,62.65,42.31,62.732876,none,42.31
2177,62.39,62.39,43.45,62.98138,none,43.45
2178,62.43,62.43,42.72,64.26359,none,42.72
2179,62.27,62.27,43.11,63.102074,none,43.11
2180,62.28,62.28,45.83,61.619934,none,45.83
2181,61.54,61.54,43.73,64.466095,none,43.73
2182,62.49,62.49,42.54,66.646194,none,42.54
2183,61.94,61.94,45.24,63.30734,none,45.24
2184,62.14,62.14,44.73,62.882294,none,44.73
2185,61.96,61.96,44.8,62.383717,none,44.8
2186,62.21,62.21,41.18,63.306297,none,41.18
2187,62.37,62.37,45.93,63.11715,none,45.93
2188,61.74,61.74,42.92,63.932156,none,42.92
2189,62.24,62.24,44.52,63.119415,none,44.52
2190,61.96,61.96,46.62,62.84717,none,46.62
2191,62.66,62.66,46.17,63.334892,none,46.17
2192,61.69,61.69,42.42,63.957672,none,42.42
2193,61.73,61.73,41.85,62.276733,none,41.85
2194,61.98,61.98,45.3,60.584396,none,45.3
2195,61.76,61.76,43.76,62.860825,none,43.76
2196,62.04,62.04,42.99,64.61664,none,42.99
2197,61.91,61.91,44.33,65.751114,none,44.33
2198,62.16,62.16,43.39,63.24733,none,43.39
2199,62.53,62.53,44.43,61.610737,none,44.43
2200,62.15,62.15,43.67,63.47154,none,43.67
2201,62.19,62.19,44.46,63.9067,none,44.46
2202,61.7,61.7,42.51,65.66635,none,42.51
2203,62.59,62.59,51.03,64.49121,none,51.03
2204,63.46,63.46,55.9,69.74678,none,55.9
2205,65.29,65.29,61.57,72.8218,soft_throttle,46.1775
2206,65.53666666666666,65.53666666666666,65.19,75.62131,hard_throttle,32.595
2207,65.77666666666669,65.77666666666669,74.31,77.58836,hard_throttle,37.155
2208,66.4,66.4,72.25,80.65221,hard_throttle,36.125
2209,67.12666666666668,67.12666666666668,73.14,78.09844,hard_throttle,36.57
2210,66.25666666666667,66.25666666666667,71.88,74.86862,soft_throttle,53.91
2211,67.28333333333335,67.28333333333335,72.58,76.44914,hard_throttle,36.29
2212,67.46333333333335,67.46333333333335,72.63,78.83226,hard_throttle,36.315
2213,67.14666666666668,67.14666666666668,68.89,79.22833,hard_throttle,34.445
2214,67.03333333333335,67.03333333333335,72.97,79.93603,hard_throttle,36.485
2215,66.70333333333335,66.70333333333335,74.63,79.13249,hard_throttle,37.315
2216,67.1585,67.1585,72.92,78.66229,hard_throttle,36.46
2217,67.388,67.388,71.12,78.44549,hard_throttle,35.56
2218,68.221,68.221,73.05,80.107315,hard_throttle,36.525
2219,68.5695,68.5695,73.54,77.94199,hard_throttle,36.77
2220,68.9605,68.9605,72.88,77.21017,hard_throttle,36.44
2221,68.8245,68.8245,72.18,77.37695,hard_throttle,36.09
2222,69.513,69.513,71.98,76.19765,hard_throttle,35.99
2223,69.8275,69.8275,71.97,75.05058,hard_throttle,35.985
2224,69.207,69.207,73.11,77.07899,hard_throttle,36.555
2225,69.683,69.683,70.58,79.085175,hard_throttle,35.29
2226,70.3205,70.3205,71.82,77.442245,hard_throttle,35.91
2227,69.8275,69.8275,74.18,76.7941,hard_throttle,37.09
2228,70.329,70.329,74.23,79.00898,hard_throttle,37.115
2229,70.2525,70.2525,70.5,79.464966,hard_throttle,35.25
2230,70.4395,70.4395,70.91,77.29799,hard_throttle,35.455
2231,70.414,70.414,71.95,74.68404,soft_throttle,53.962500000000006
2232,70.7115,70.7115,73.34,79.19225,hard_throttle,36.67
2233,70.16749999999999,70.16749999999999,70.08,79.98162,hard_throttle,35.04
2234,70.2525,70.2525,72.2,77.36512,hard_throttle,36.1
2235,71.1025,71.1025,71.7,77.76822,hard_throttle,35.85
2236,71.3575,71.3575,73.86,79.958,hard_throttle,36.93
2237,70.67750000000001,70.67750000000001,70.26,80.90453,hard_throttle,35.13
2238,71.2895,71.2895,72.38,78.301285,hard_throttle,36.19
2239,70.465,70.465,71.8,79.535385,hard_throttle,35.9
2240,70.567,70.567,74.03,80.319984,hard_throttle,37.015
2241,71.264,71.264,72.99,79.87261,hard_throttle,36.495
2242,71.05999999999999,71.05999999999999,71.57,79.30251,hard_throttle,35.785
2243,71.34899999999999,71.34899999999999,73.29,77.95252,hard_throttle,36.645
2244,70.975,70.975,71.8,80.20073,hard_throttle,35.9
2245,70.482,70.482,73.47,80.57984,hard_throttle,36.735
2246,70.907,70.907,71.99,80.25128,hard_throttle,35.995
2247,71.24699999999999,71.24699999999999,73.54,79.232475,hard_throttle,36.77
2248,70.80499999999999,70.80499999999999,72.79,78.89364,hard_throttle,36.395
2249,70.7625,70.7625,76.18,79.27768,hard_throttle,38.09
2250,71.026,71.026,72.21,80.77604,hard_throttle,36.105
2251,70.67750000000001,70.67750000000001,72.73,78.19876,hard_throttle,36.365
2252,70.975,70.975,71.69,79.581055,hard_throttle,35.845
2253,70.8985,70.8985,72.27,80.64466,hard_throttle,36.135
2254,69.85300000000001,69.85300000000001,58.31,80.35484,hard_throttle,29.155
2255,68.765,68.765,51.4,70.36656,soft_throttle,38.55
2256,66.42750000000001,66.42750000000001,41.74,62.360977,none,41.74
2257,63.34199999999999,63.34199999999999,29.89,58.887062,none,29.89
2258,61.289999999999985,61.289999999999985,17.12,55.63097,none,17.12
2259,59.42333333333331,59.42333333333331,17.73,52.261906,none,17.73
2260,57.79333333333333,57.79333333333333,15.78,51.136265,none,15.78
2261,56.11000000000001,56.11000000000001,19.87,51.04304,none,19.87
2262,55.52333333333335,55.52333333333335,17.49,50.380074,none,17.49
2263,54.543333333333344,54.543333333333344,18.66,49.718327,none,18.66
2264,54.010000000000005,54.010000000000005,18.51,48.404125,none,18.51
2265,53.403333333333336,53.403333333333336,20.48,46.57829,none,20.48
2266,52.20333333333334,52.20333333333334,18.8,46.265118,none,18.8
2267,52.01,52.01,19.67,46.00207,none,19.67
2268,50.82333333333334,50.82333333333334,19.35,46.008488,none,19.35
2269,50.49333333333333,50.49333333333333,20.33,45.066135,none,20.33
2270,49.61,49.61,18.41,44.81766,none,18.41
2271,49.48,49.48,20.94,44.838696,none,20.94
2272,48.65,48.65,16.31,44.71798,none,16.31
2273,48.05,48.05,19.72,44.494583,none,19.72
2274,47.4,47.4,17.66,44.543118,none,17.66
2275,47.13,47.13,18.1,44.312378,none,18.1
2276,47.65,47.65,19.38,44.555656,none,19.38
2277,46.42,46.42,19.37,44.67176,none,19.37
2278,46.56,46.56,19.42,44.865925,none,19.42
2279,46.09,46.09,17.03,44.90062,none,17.03
2280,46.12,46.12,20.43,45.3337,none,20.43
2281,46.1,46.1,17.61,44.944912,none,17.61
2282,45.47,45.47,17.77,44.67725,none,17.77
2283,45.76,45.76,19.46,44.997967,none,19.46
2284,46.46,46.46,18.35,45.03838,none,18.35
2285,45.48,45.48,19.07,45.31904,none,19.07
2286,45.81,45.81,16.11,45.28611,none,16.11
2287,45.28,45.28,19.04,44.444405,none,19.04
2288,44.65,44.65,18.96,44.291664,none,18.96
2289,45.07,45.07,18.08,45.070618,none,18.08
2290,44.78,44.78,16.21,45.592163,none,16.21
2291,44.62,44.62,18.44,45.508656,none,18.44
2292,44.79,44.79,18.65,46.06158,none,18.65
2293,44.73,44.73,18.25,44.705338,none,18.25
2294,44.33,44.33,16.49,45.28543,none,16.49
2295,45.81,45.81,20.61,45.56527,none,20.61
2296,45.03,45.03,17.93,46.555973,none,17.93
2297,44.78,44.78,18.43,45.965942,none,18.43
2298,44.7,44.7,15.8,45.903786,none,15.8
2299,45.13,45.13,20.61,44.428493,none,20.61
2300,45.47,45.47,18.14,44.811707,none,18.14
2301,44.9,44.9,18.81,46.431698,none,18.81
2302,44.66,44.66,20.04,46.179188,none,20.04
2303,45.19,45.19,17.88,46.700768,none,17.88
2304,44.65,44.65,19.85,45.063404,none,19.85
2305,44.76,44.76,16.22,45.404625,none,16.22
2306,44.98,44.98,19.36,45.325375,none,19.36
2307,44.42,44.42,20.58,45.519424,none,20.58
2308,43.74,43.74,18.0,46.253384,none,18.0
2309,44.4,44.4,20.04,47.439068,none,20.04
