timestep,actual_temp,controlled_temp,actual_load,predicted_temp,action,effective_load
1145,61.59,61.59,41.67,61.59,none,41.67
1146,61.28,61.28,42.54,61.28,none,42.54
1147,61.71,61.71,40.18,61.71,none,40.18
1148,60.88,60.88,38.81,60.88,none,38.81
1149,61.04,61.04,40.04,61.04,none,40.04
1150,61.03,61.03,41.92,61.03,none,41.92
1151,61.47,61.47,41.55,61.47,none,41.55
1152,61.31,61.31,39.79,61.31,none,39.79
1153,60.56,60.56,42.72,60.56,none,42.72
1154,60.65,60.65,42.51,60.65,none,42.51
1155,60.03,60.03,40.02,60.03,none,40.02
1156,59.79,59.79,40.0,59.79,none,40.0
1157,60.21,60.21,41.92,60.21,none,41.92
1158,61.4,61.4,43.76,61.4,none,43.76
1159,61.64,61.64,47.25,61.64,none,47.25
1160,61.97,61.97,48.36,61.97,none,48.36
1161,61.81,61.81,50.64,61.81,none,50.64
1162,62.62,62.62,50.39,62.62,none,50.39
1163,63.01,63.01,51.64,63.01,none,51.64
1164,63.68,63.68,48.31,63.68,none,48.31
1165,64.0,64.0,50.04,64.0,none,50.04
1166,63.99,63.99,46.98,63.99,none,46.98
1167,64.79,64.79,48.0,64.79,none,48.0
1168,64.97,64.97,49.49,64.97,none,49.49
1169,64.79,64.79,50.09,64.79,none,50.09
1170,65.38,65.38,49.46,65.38,none,49.46
1171,65.86,65.86,48.9,65.86,none,48.9
1172,66.11,66.11,49.12,66.11,none,49.12
1173,65.86,65.86,51.23,65.86,none,51.23
1174,65.95,65.95,49.12,65.95,none,49.12
1175,65.76,65.76,51.68,65.76,none,51.68
1176,66.34,66.34,50.54,66.34,none,50.54
1177,65.57,65.57,50.13,65.57,none,50.13
1178,66.43,66.43,48.15,66.43,none,48.15
1179,66.0,66.0,50.71,66.0,none,50.71
1180,66.76,66.76,48.99,66.76,none,48.99
1181,66.43,66.43,48.15,66.43,none,48.15
1182,66.21,66.21,50.2,66.21,none,50.2
1183,66.17,66.17,47.92,66.17,none,47.92
1184,66.5,66.5,48.67,66.5,none,48.67
1185,65.91,65.91,43.02,65.91,none,43.02
1186,64.47,64.47,39.15,64.47,none,39.15
1187,63.14,63.14,29.11,63.14,none,29.11
1188,61.54,61.54,22.84,61.54,none,22.84
1189,58.4,58.4,17.71,58.4,none,17.71
1190,57.28,57.28,15.35,57.28,none,15.35
1191,55.48,55.48,17.37,55.48,none,17.37
1192,54.24,54.24,18.28,54.24,none,18.28
1193,52.17,52.17,16.47,52.17,none,16.47
1194,51.31,51.31,18.07,51.31,none,18.07
1195,50.38,50.38,17.18,50.38,none,17.18
1196,49.72,49.72,15.96,49.72,none,15.96
1197,48.82,48.82,16.6,48.82,none,16.6
1198,47.48,47.48,16.38,47.48,none,16.38
1199,47.51,47.51,16.73,47.51,none,16.73
1200,47.68,47.68,17.02,47.68,none,17.02
1201,46.67,46.67,17.54,46.67,none,17.54
1202,46.68,46.68,17.45,46.68,none,17.45
1203,46.1,46.1,13.92,46.1,none,13.92
1204,45.93,45.93,16.72,45.93,none,16.72
1205,45.24,45.24,15.02,45.24,none,15.02
1206,45.09,45.09,16.5,45.09,none,16.5
1207,44.78,44.78,16.69,44.78,none,16.69
1208,44.51,44.51,18.01,44.51,none,18.01
1209,44.65,44.65,16.8,44.65,none,16.8
1210,44.01,44.01,17.15,44.01,none,17.15
1211,44.85,44.85,17.79,44.85,none,17.79
1212,43.62,43.62,18.31,43.62,none,18.31
1213,44.23,44.23,16.69,44.23,none,16.69
1214,44.37,44.37,16.95,44.37,none,16.95
1215,43.68,43.68,16.85,43.68,none,16.85
1216,43.25,43.25,16.18,43.25,none,16.18
1217,44.1,44.1,15.91,44.1,none,15.91
1218,43.67,43.67,14.11,43.67,none,14.11
1219,43.88,43.88,15.54,43.88,none,15.54
1220,43.47,43.47,14.7,43.47,none,14.7
1221,44.18,44.18,18.34,44.18,none,18.34
1222,42.61,42.61,17.06,42.61,none,17.06
1223,43.58,43.58,16.68,43.58,none,16.68
1224,43.95,43.95,15.97,43.95,none,15.97
1225,44.22,44.22,25.93,44.22,none,25.93
1226,45.77,45.77,33.95,45.77,none,33.95
1227,47.57,47.57,44.24,47.57,none,44.24
1228,50.42,50.42,53.39,50.42,none,53.39
1229,52.91,52.91,61.12,52.91,none,61.12
1230,56.07,56.07,61.1,56.07,none,61.1
1231,58.47,58.47,63.31,58.47,none,63.31
1232,61.18,61.18,62.09,61.18,none,62.09
1233,62.54,62.54,61.22,62.54,none,61.22
1234,64.18,64.18,61.71,64.18,none,61.71
1235,65.67,65.67,60.94,65.67,none,60.94
1236,66.76,66.76,62.07,66.76,none,62.07
1237,68.26,68.26,63.15,68.26,none,63.15
1238,69.26,69.26,62.12,69.26,none,62.12
1239,70.27,70.27,64.99,70.27,none,64.99
1240,70.93,70.93,62.66,70.93,none,62.66
1241,71.53,71.53,62.43,71.53,none,62.43
1242,71.74,71.74,61.06,71.74,none,61.06
1243,72.2,72.2,61.87,72.2,none,61.87
1244,72.44,72.44,61.22,72.44,none,61.22
1245,72.81,72.81,59.56,72.81,none,59.56
1246,73.57,73.57,63.32,73.57,none,63.32
1247,73.49,73.49,61.54,73.49,none,61.54
1248,74.61,74.61,61.24,74.61,none,61.24
1249,74.23,74.23,62.41,74.23,none,62.41
1250,75.04,75.04,62.77,75.04,none,62.77
1251,74.84,74.84,61.77,74.84,none,61.77
1252,73.61,73.61,53.17,73.61,none,53.17
1253,72.48,72.48,45.09,72.48,none,45.09
1254,69.78,69.78,34.79,69.78,none,34.79
1255,67.94,67.94,26.61,67.94,none,26.61
1256,64.55,64.55,15.27,64.55,none,15.27
1257,61.72,61.72,15.78,61.72,none,15.78
1258,60.45,60.45,17.99,60.45,none,17.99
1259,58.22,58.22,15.71,58.22,none,15.71
1260,56.43,56.43,17.55,56.43,none,17.55
1261,54.78,54.78,17.09,54.78,none,17.09
1262,52.61,52.61,16.83,52.61,none,16.83
1263,51.75,51.75,16.27,51.75,none,16.27
1264,50.73,50.73,18.36,50.73,none,18.36
1265,49.27,49.27,19.34,49.27,none,19.34
1266,48.93,48.93,17.63,48.93,none,17.63
1267,48.24,48.24,17.65,48.24,none,17.65
1268,47.89,47.89,16.45,47.89,none,16.45
1269,48.32,48.32,15.83,48.32,none,15.83
1270,46.83,46.83,17.22,46.83,none,17.22
1271,46.48,46.48,16.1,46.48,none,16.1
1272,45.97,45.97,15.14,45.97,none,15.14
1273,46.05,46.05,18.23,46.05,none,18.23
1274,45.05,45.05,18.29,45.05,none,18.29
1275,46.0,46.0,16.23,46.0,none,16.23
1276,44.98,44.98,17.56,44.98,none,17.56
1277,44.69,44.69,18.47,44.69,none,18.47
1278,45.07,45.07,17.51,45.07,none,17.51
1279,44.19,44.19,15.83,44.19,none,15.83
1280,44.71,44.71,16.99,44.71,none,16.99
1281,44.88,44.88,18.86,44.88,none,18.86
1282,44.12,44.12,17.56,44.12,none,17.56
1283,44.96,44.96,17.91,44.96,none,17.91
1284,44.32,44.32,17.67,44.32,none,17.67
1285,44.26,44.26,16.24,44.26,none,16.24
1286,44.49,44.49,16.52,44.49,none,16.52
1287,44.55,44.55,17.67,44.55,none,17.67
1288,43.96,43.96,18.25,43.96,none,18.25
1289,44.14,44.14,18.58,44.14,none,18.58
1290,44.35,44.35,16.24,44.35,none,16.24
1291,43.29,43.29,17.78,43.29,none,17.78
1292,43.04,43.04,18.69,43.04,none,18.69
1293,43.69,43.69,16.08,43.69,none,16.08
1294,42.99,42.99,19.05,42.99,none,19.05
1295,43.55,43.55,19.23,43.55,none,19.23
1296,43.79,43.79,20.42,43.79,none,20.42
1297,43.54,43.54,17.54,43.54,none,17.54
1298,43.58,43.58,17.55,43.58,none,17.55
1299,43.23,43.23,18.26,43.23,none,18.26
1300,43.93,43.93,18.22,43.93,none,18.22
1301,43.19,43.19,18.62,43.19,none,18.62
1302,42.76,42.76,18.21,42.76,none,18.21
1303,43.52,43.52,17.14,43.52,none,17.14
1304,43.96,43.96,18.73,43.96,none,18.73
1305,43.62,43.62,15.98,43.62,none,15.98
1306,43.12,43.12,17.27,43.12,none,17.27
1307,43.62,43.62,19.14,43.62,none,19.14
1308,43.76,43.76,15.76,43.76,none,15.76
1309,43.61,43.61,16.45,43.61,none,16.45
1310,43.47,43.47,18.07,43.47,none,18.07
1311,43.77,43.77,17.74,43.77,none,17.74
1312,42.88,42.88,16.21,42.88,none,16.21
1313,43.21,43.21,16.77,43.21,none,16.77
1314,43.05,43.05,15.85,43.05,none,15.85
1315,44.11,44.11,18.44,44.11,none,18.44
1316,43.85,43.85,16.96,43.85,none,16.96
1317,43.64,43.64,19.42,43.64,none,19.42
1318,42.98,42.98,17.36,42.98,none,17.36
1319,43.86,43.86,17.0,43.86,none,17.0
1320,44.12,44.12,16.88,44.12,none,16.88
1321,43.79,43.79,16.97,43.79,none,16.97
1322,44.51,44.51,28.44,44.51,none,28.44
1323,46.59,46.59,42.36,46.59,none,42.36
1324,49.04,49.04,49.97,49.04,none,49.97
1325,52.59,52.59,61.05,52.59,none,61.05
1326,56.5,56.5,72.54,56.5,none,72.54
1327,59.47,59.47,73.77,59.47,none,73.77
1328,62.3,62.3,70.75,62.3,none,70.75
1329,65.03,65.03,73.01,65.03,none,73.01
1330,67.7,67.7,71.48,67.7,none,71.48
1331,69.36,69.36,73.12,69.36,none,73.12
1332,70.95,70.95,71.87,70.95,none,71.87
1333,72.79,72.79,69.69,72.79,none,69.69
1334,74.58,74.58,72.9,74.58,none,72.9
1335,75.37,75.37,72.89,75.37,none,72.89
1336,76.23,76.23,71.76,76.23,none,71.76
1337,77.37,77.37,71.69,77.37,none,71.69
1338,78.07,78.07,70.89,78.07,none,70.89
1339,77.95,77.95,73.39,77.95,none,73.39
1340,79.44,79.44,71.79,79.44,none,71.79
1341,79.55,79.55,67.94,79.55,none,67.94
1342,79.42,79.42,66.61,79.42,none,66.61
1343,79.7,79.7,65.45,79.7,none,65.45
1344,79.48,79.48,66.52,79.48,none,66.52
1345,79.07,79.07,64.45,79.07,none,64.45
1346,78.19,78.19,62.67,78.19,none,62.67
1347,78.01,78.01,64.16,78.01,none,64.16
1348,78.62,78.62,62.15,78.62,none,62.15
1349,77.28,77.28,64.66,77.28,none,64.66
1350,77.84,77.84,65.81,77.84,none,65.81
1351,77.97,77.97,65.81,77.97,none,65.81
1352,76.99,76.99,64.68,76.99,none,64.68
1353,77.7,77.7,63.1,77.7,none,63.1
1354,77.92,77.92,62.24,77.92,none,62.24
1355,76.88,76.88,62.12,76.88,none,62.12
1356,78.08,78.08,60.43,78.08,none,60.43
1357,76.96,76.96,64.63,76.96,none,64.63
1358,77.55,77.55,63.67,77.55,none,63.67
1359,77.25,77.25,64.89,77.25,none,64.89
1360,77.28,77.28,65.51,77.28,none,65.51
1361,76.7,76.7,63.92,76.7,none,63.92
1362,77.7,77.7,63.97,77.7,none,63.97
1363,77.3,77.3,63.24,77.3,none,63.24
1364,77.8,77.8,63.38,77.8,none,63.38
1365,76.63,76.63,64.67,76.63,none,64.67
1366,77.05,77.05,63.59,77.05,none,63.59
1367,77.19,77.19,63.41,77.19,none,63.41
1368,77.12,77.12,63.78,77.12,none,63.78
1369,77.35,77.35,64.86,77.35,none,64.86
1370,77.0,77.0,62.97,77.0,none,62.97
1371,77.92,77.92,63.72,77.92,none,63.72
1372,77.08,77.08,64.09,77.08,none,64.09
1373,75.9,75.9,65.19,75.9,none,65.19
1374,77.08,77.08,63.51,77.08,none,63.51
1375,77.55,77.55,62.94,77.55,none,62.94
1376,76.67,76.67,63.22,76.67,none,63.22
1377,76.64,76.64,65.06,76.64,none,65.06
1378,76.7,76.7,66.24,76.7,none,66.24
1379,76.6,76.6,62.22,76.6,none,62.22
1380,76.84,76.84,62.48,76.84,none,62.48
1381,77.39,77.39,63.59,77.39,none,63.59
1382,77.79,77.79,65.6,77.79,none,65.6
1383,76.5,76.5,68.07,76.5,none,68.07
1384,77.74,77.74,67.73,77.74,none,67.73
1385,78.53,78.53,69.19,78.53,none,69.19
1386,79.1,79.1,72.29,79.1,none,72.29
1387,80.32,80.32,71.82,80.32,throttle,35.91
1388,79.22,77.35333333333334,73.24,77.35333333333334,none,73.24
1389,79.4,77.66666666666667,72.71,77.66666666666667,none,72.71
1390,81.62,80.02000000000001,72.8,80.02000000000001,throttle,36.4
1391,81.41,78.07666666666667,72.0,78.07666666666667,none,72.0
1392,81.15,78.08333333333334,74.96,78.08333333333334,none,74.96
1393,81.69,78.89,71.12,78.89,none,71.12
1394,81.93,79.39666666666668,72.86,79.39666666666668,none,72.86
1395,81.78,79.51333333333334,70.61,79.51333333333334,none,70.61
1396,82.24,80.24,70.84,80.24,throttle,35.42
1397,82.46,78.86,71.4,78.86,none,71.4
1398,83.25,80.05,74.08,80.05,throttle,37.04
1399,82.94,78.27333333333334,72.45,78.27333333333334,none,72.45
1400,83.34,79.20666666666666,71.42,79.20666666666666,none,71.42
1401,82.19,78.59,72.58,78.59,none,72.58
1402,82.66,79.59333333333332,72.17,79.59333333333332,none,72.17
1403,82.96,80.29333333333334,71.54,80.29333333333334,throttle,35.77
1404,82.15,78.01666666666667,70.45,78.01666666666667,none,70.45
1405,83.44,79.84,73.86,79.84,none,73.86
1406,83.27,80.07,72.38,80.07,throttle,36.19
1407,82.9,78.23333333333335,74.74,78.23333333333335,none,74.74
1408,83.01,78.87666666666667,73.26,78.87666666666667,none,73.26
1409,83.61,80.01,72.79,80.01,throttle,36.395
1410,82.81,77.87666666666667,71.61,77.87666666666667,none,71.61
1411,83.67,79.40333333333334,70.81,79.40333333333334,none,70.81
1412,83.07,79.33666666666666,71.87,79.33666666666666,none,71.87
1413,83.49,80.28999999999999,70.78,80.28999999999999,throttle,35.39
1414,83.24,78.57333333333334,72.91,78.57333333333334,none,72.91
1415,84.11,79.97666666666666,74.09,79.97666666666666,none,74.09
1416,82.87,79.27000000000001,71.82,79.27000000000001,none,71.82
1417,83.01,79.94333333333333,73.26,79.94333333333333,none,73.26
1418,82.64,80.10666666666667,71.3,80.10666666666667,throttle,35.65
1419,82.82,78.82,71.77,78.82,none,71.77
1420,83.55,80.08333333333333,71.15,80.08333333333333,throttle,35.575
1421,83.91,79.11,69.57,79.11,none,69.57
1422,83.6,79.33333333333333,72.09,79.33333333333333,none,72.09
1423,83.27,79.53666666666666,72.28,79.53666666666666,none,72.28
1424,82.92,79.72,73.41,79.72,none,73.41
1425,83.64,80.84,73.08,80.84,throttle,36.54
1426,83.12,78.85333333333334,75.31,78.85333333333334,none,75.31
1427,83.35,79.61666666666666,75.38,79.61666666666666,none,75.38
1428,84.33,81.13,79.32,81.13,throttle,39.66
1429,84.34,79.67333333333335,82.88,79.67333333333335,none,82.88
1430,85.43,81.29666666666667,83.65,81.29666666666667,throttle,41.825
1431,87.47,82.00333333333334,85.38,82.00333333333334,throttle,42.69
1432,86.72,80.05333333333333,85.61,80.05333333333333,throttle,42.805
1433,87.43,79.69666666666669,82.87,79.69666666666669,none,82.87
1434,88.42,81.48666666666666,82.35,81.48666666666666,throttle,41.175
1435,88.86,80.86000000000001,82.28,80.86000000000001,throttle,41.14
1436,89.09,80.02333333333334,81.37,80.02333333333334,throttle,40.685
1437,88.71,78.71000000000001,82.57,78.71000000000001,none,82.57
1438,90.14,81.20666666666666,84.64,81.20666666666666,throttle,42.32
1439,89.87,80.13666666666668,80.54,80.13666666666668,throttle,40.27
1440,90.75,80.35,81.94,80.35,throttle,40.97
1441,90.2,79.13333333333335,83.04,79.13333333333335,none,83.04
1442,91.01,81.27666666666666,82.14,81.27666666666666,throttle,41.07
1443,91.29,81.02333333333335,82.56,81.02333333333335,throttle,41.28
1444,90.71,79.90999999999998,82.57,79.90999999999998,none,82.57
1445,91.36,82.02666666666667,82.88,82.02666666666667,throttle,41.44
1446,90.57,80.70333333333332,82.31,80.70333333333332,throttle,41.155
1447,91.3,80.9,82.22,80.9,throttle,41.11
1448,91.75,80.81666666666666,84.31,80.81666666666666,throttle,42.155
1449,91.54,80.20666666666668,84.45,80.20666666666668,throttle,42.225
1450,92.35,80.61666666666666,81.53,80.61666666666666,throttle,40.765
1451,91.67,79.53666666666668,79.88,79.53666666666668,none,79.88
1452,91.34,80.67333333333333,84.47,80.67333333333333,throttle,42.235
1453,92.66,81.59333333333333,81.72,81.59333333333333,throttle,40.86
1454,92.21,80.74333333333333,83.45,80.74333333333333,throttle,41.725
1455,90.94,79.07333333333334,81.31,79.07333333333334,none,81.31
1456,91.3,80.89999999999999,84.75,80.89999999999999,throttle,42.375
1457,91.22,80.42,86.24,80.42,throttle,43.12
1458,91.91,80.71,83.41,80.71,throttle,41.705
1459,91.9,80.30000000000001,83.08,80.30000000000001,throttle,41.54
1460,91.91,80.04333333333332,82.8,80.04333333333332,throttle,41.4
1461,91.05,78.91666666666667,84.13,78.91666666666667,none,84.13
1462,91.45,80.91666666666666,83.87,80.91666666666666,throttle,41.935
1463,91.66,80.72666666666667,84.39,80.72666666666667,throttle,42.195
1464,91.0,79.66666666666666,82.44,79.66666666666666,none,82.44
1465,91.39,81.52333333333334,83.6,81.52333333333334,throttle,41.8
1466,92.29,81.89,82.54,81.89,throttle,41.27
1467,91.13,80.33,81.92,80.33,throttle,40.96
1468,92.34,81.14,83.14,81.14,throttle,41.57
1469,92.19,80.59,82.08,80.59,throttle,41.04
1470,91.16,79.16,79.54,79.16,none,79.54
1471,90.11,79.71,72.04,79.71,none,72.04
1472,89.43,80.49666666666667,68.45,80.49666666666667,throttle,34.225
1473,87.19,77.72333333333333,62.23,77.72333333333333,none,62.23
1474,85.35,77.21666666666665,58.22,77.21666666666665,none,58.22
1475,84.0,77.06666666666666,57.26,77.06666666666666,none,57.26
1476,81.74,75.87333333333332,56.38,75.87333333333332,none,56.38
1477,80.76,75.96,58.47,75.96,none,58.47
1478,80.12,76.25333333333333,57.61,76.25333333333333,none,57.61
1479,79.48,76.41333333333333,58.23,76.41333333333333,none,58.23
1480,78.14,75.87333333333332,57.38,75.87333333333332,none,57.38
1481,77.65,76.05,56.3,76.05,none,56.3
1482,76.44,75.37333333333332,59.19,75.37333333333332,none,59.19
1483,76.9,76.23333333333333,58.78,76.23333333333333,none,58.78
1484,76.12,75.72,57.21,75.72,none,57.21
1485,75.73,75.46333333333334,57.97,75.46333333333334,none,57.97
1486,75.43,75.29666666666667,59.14,75.29666666666667,none,59.14
1487,74.93,74.93,57.34,74.93,none,57.34
1488,74.42,74.42,57.53,74.42,none,57.53
1489,74.82,74.82,58.18,74.82,none,58.18
1490,74.21,74.21,57.34,74.21,none,57.34
1491,73.89,73.89,58.92,73.89,none,58.92
1492,74.34,74.34,63.65,74.34,none,63.65
1493,75.23,75.23,68.87,75.23,none,68.87
1494,76.53,76.53,76.5,76.53,none,76.5
1495,78.53,78.53,80.36,78.53,none,80.36
1496,80.1,80.1,90.11,80.1,throttle,45.055
1497,81.98,80.11333333333334,89.59,80.11333333333334,throttle,44.795
1498,84.17,80.57000000000001,88.31,80.57000000000001,throttle,44.155
1499,85.3,80.10000000000001,88.21,80.10000000000001,throttle,44.105
1500,86.99,80.32333333333334,88.15,80.32333333333334,throttle,44.075
1501,87.85,79.85000000000001,87.1,79.85000000000001,none,87.1
1502,88.41,81.07666666666667,88.05,81.07666666666667,throttle,44.025
1503,89.7,81.16666666666669,86.58,81.16666666666669,throttle,43.29
1504,90.67,81.07000000000001,88.29,81.07000000000001,throttle,44.145
1505,91.01,80.47666666666669,88.73,80.47666666666669,throttle,44.365
1506,91.65,80.31666666666668,87.24,80.31666666666668,throttle,43.62
1507,91.81,79.81000000000002,86.98,79.81000000000002,none,86.98
1508,92.7,82.03333333333333,86.24,82.03333333333333,throttle,43.12
1509,92.44,81.24000000000001,89.44,81.24000000000001,throttle,44.72
1510,93.14,81.53999999999999,87.07,81.53999999999999,throttle,43.535
1511,94.31,82.44333333333334,87.45,82.44333333333334,throttle,43.725
1512,93.75,81.61666666666666,88.05,81.61666666666666,throttle,44.025
1513,93.59,81.19000000000001,88.03,81.19000000000001,throttle,44.015
1514,93.78,81.11333333333333,88.59,81.11333333333333,throttle,44.295
1515,94.08,81.14666666666668,87.23,81.14666666666668,throttle,43.615
1516,94.6,81.39999999999999,86.32,81.39999999999999,throttle,43.16
1517,94.45,81.11666666666667,86.11,81.11666666666667,throttle,43.055
1518,94.24,80.77333333333333,87.0,80.77333333333333,throttle,43.5
1519,94.34,80.74000000000001,86.55,80.74000000000001,throttle,43.275
1520,94.74,81.00666666666666,87.33,81.00666666666666,throttle,43.665
1521,94.78,80.91333333333334,89.26,80.91333333333334,throttle,44.63
1522,95.0,81.0,87.24,81.0,throttle,43.62
1523,95.0,81.0,87.24,81.0,throttle,43.62
1524,95.0,81.0,87.67,81.0,throttle,43.835
1525,94.39,80.39,87.2,80.39,throttle,43.6
1526,95.0,81.0,87.61,81.0,throttle,43.805
1527,95.0,81.0,88.34,81.0,throttle,44.17
1528,94.18,80.18,87.06,80.18,throttle,43.53
1529,95.0,81.0,85.52,81.0,throttle,42.76
1530,94.39,80.39,85.09,80.39,throttle,42.545
1531,94.02,80.02,81.62,80.02,throttle,40.81
1532,92.4,78.54,81.93,78.54,none,81.93
1533,92.45,80.31666666666666,78.32,80.31666666666666,throttle,39.16
1534,91.63,79.36333333333333,81.76,79.36333333333333,none,81.76
1535,92.52,81.98666666666665,78.79,81.98666666666665,throttle,39.395
1536,91.75,80.95,78.91,80.95,throttle,39.455
1537,90.7,79.63333333333333,79.1,79.63333333333333,none,79.1
1538,90.08,80.61333333333333,78.98,80.61333333333333,throttle,39.49
1539,90.53,80.66333333333333,79.35,80.66333333333333,throttle,39.675
1540,90.67,80.40333333333334,78.55,80.40333333333334,throttle,39.275
1541,89.36,78.69333333333333,80.24,78.69333333333333,none,80.24
1542,89.52,80.32,78.58,80.32,throttle,39.29
1543,89.3,79.56666666666666,80.03,79.56666666666666,none,80.03
1544,89.97,81.57,81.08,81.57,throttle,40.54
1545,89.36,80.29333333333334,78.82,80.29333333333334,throttle,39.41
1546,89.29,79.55666666666667,80.2,79.55666666666667,none,80.2
1547,89.4,80.86666666666667,79.92,80.86666666666667,throttle,39.96
1548,88.91,79.71,81.95,79.71,none,81.95
1549,88.62,80.62,78.64,80.62,throttle,39.32
1550,89.69,81.02333333333333,80.2,81.02333333333333,throttle,40.1
1551,89.68,80.34666666666668,77.3,80.34666666666668,throttle,38.65
1552,88.51,78.51,72.26,78.51,none,72.26
1553,87.36,78.69333333333333,66.88,78.69333333333333,none,66.88
1554,86.13,78.66333333333333,61.74,78.66333333333333,none,61.74
1555,83.67,77.27,52.2,77.27,none,52.2
1556,81.09,75.62333333333333,48.22,75.62333333333333,none,48.22
1557,79.22,74.68666666666665,47.2,74.68666666666665,none,47.2
1558,77.96,74.22666666666666,45.45,74.22666666666666,none,45.45
1559,75.85,72.91666666666664,47.49,72.91666666666664,none,47.49
1560,74.18,71.91333333333334,49.33,71.91333333333334,none,49.33
1561,73.3,71.56666666666665,45.93,71.56666666666665,none,45.93
1562,72.45,71.25,47.14,71.25,none,47.14
1563,71.48,70.67999999999999,46.09,70.67999999999999,none,46.09
1564,70.67,70.27,46.71,70.27,none,46.71
1565,69.42,69.28666666666666,48.99,69.28666666666666,none,48.99
1566,69.44,69.44,46.95,69.44,none,46.95
1567,68.6,68.6,48.96,68.6,none,48.96
1568,67.83,67.83,48.61,67.83,none,48.61
1569,68.0,68.0,46.84,68.0,none,46.84
1570,67.15,67.15,46.67,67.15,none,46.67
1571,66.39,66.39,46.2,66.39,none,46.2
1572,66.34,66.34,46.16,66.34,none,46.16
1573,66.42,66.42,47.7,66.42,none,47.7
1574,66.52,66.52,47.25,66.52,none,47.25
1575,65.75,65.75,46.53,65.75,none,46.53
1576,65.84,65.84,45.42,65.84,none,45.42
1577,65.31,65.31,47.4,65.31,none,47.4
1578,66.06,66.06,46.71,66.06,none,46.71
1579,66.25,66.25,47.04,66.25,none,47.04
1580,66.11,66.11,47.64,66.11,none,47.64
1581,65.77,65.77,44.27,65.77,none,44.27
1582,65.65,65.65,45.44,65.65,none,45.44
1583,64.41,64.41,50.03,64.41,none,50.03
1584,65.26,65.26,46.67,65.26,none,46.67
1585,64.94,64.94,44.25,64.94,none,44.25
1586,65.45,65.45,45.54,65.45,none,45.54
1587,64.04,64.04,50.26,64.04,none,50.26
1588,65.1,65.1,46.43,65.1,none,46.43
1589,64.91,64.91,48.67,64.91,none,48.67
1590,65.42,65.42,47.42,65.42,none,47.42
1591,65.57,65.57,46.69,65.57,none,46.69
1592,64.56,64.56,48.21,64.56,none,48.21
1593,64.56,64.56,44.41,64.56,none,44.41
1594,64.99,64.99,45.55,64.99,none,45.55
1595,65.58,65.58,46.68,65.58,none,46.68
1596,64.9,64.9,45.66,64.9,none,45.66
1597,64.35,64.35,46.58,64.35,none,46.58
1598,64.61,64.61,48.3,64.61,none,48.3
1599,64.93,64.93,47.43,64.93,none,47.43
1600,64.94,64.94,48.87,64.94,none,48.87
1601,64.56,64.56,47.51,64.56,none,47.51
1602,64.58,64.58,48.47,64.58,none,48.47
1603,64.43,64.43,47.2,64.43,none,47.2
1604,65.28,65.28,46.57,65.28,none,46.57
1605,64.49,64.49,49.05,64.49,none,49.05
1606,64.63,64.63,46.42,64.63,none,46.42
1607,64.62,64.62,47.69,64.62,none,47.69
1608,64.17,64.17,48.2,64.17,none,48.2
1609,64.46,64.46,48.29,64.46,none,48.29
1610,65.3,65.3,45.88,65.3,none,45.88
1611,64.32,64.32,48.54,64.32,none,48.54
1612,64.42,64.42,46.1,64.42,none,46.1
1613,64.27,64.27,48.25,64.27,none,48.25
1614,64.77,64.77,47.92,64.77,none,47.92
1615,65.56,65.56,48.26,65.56,none,48.26
1616,64.75,64.75,45.83,64.75,none,45.83
1617,64.83,64.83,47.98,64.83,none,47.98
1618,64.48,64.48,48.58,64.48,none,48.58
1619,64.78,64.78,47.51,64.78,none,47.51
1620,65.29,65.29,46.29,65.29,none,46.29
1621,64.86,64.86,48.38,64.86,none,48.38
1622,65.65,65.65,47.41,65.65,none,47.41
1623,65.88,65.88,51.59,65.88,none,51.59
1624,66.44,66.44,58.85,66.44,none,58.85
1625,67.98,67.98,65.62,67.98,none,65.62
1626,70.62,70.62,74.38,70.62,none,74.38
1627,72.34,72.34,80.5,72.34,none,80.5
1628,74.87,74.87,80.49,74.87,none,80.49
1629,76.88,76.88,79.18,76.88,none,79.18
1630,77.55,77.55,80.0,77.55,none,80.0
1631,79.13,79.13,77.53,79.13,none,77.53
1632,80.57,80.57,78.91,80.57,throttle,39.455
1633,81.52,79.65333333333334,79.44,79.65333333333334,none,79.44
1634,82.43,80.69666666666667,77.61,80.69666666666667,throttle,38.805
1635,82.38,78.91333333333334,79.15,78.91333333333334,none,79.15
1636,83.33,80.13,81.5,80.13,throttle,40.75
1637,84.18,79.38000000000002,80.73,79.38000000000002,none,80.73
1638,85.55,81.14999999999999,81.73,81.14999999999999,throttle,40.865
1639,85.22,79.35333333333335,78.27,79.35333333333335,none,78.27
1640,86.94,81.60666666666665,83.66,81.60666666666665,throttle,41.83
1641,87.19,80.52333333333335,81.56,80.52333333333335,throttle,40.78
1642,87.82,79.95333333333332,80.86,79.95333333333332,none,80.86
1643,87.41,80.34333333333335,81.58,80.34333333333335,throttle,40.79
1644,88.17,80.03666666666666,80.0,80.03666666666666,throttle,40.0
1645,88.58,79.51333333333335,83.04,79.51333333333335,none,83.04
1646,88.85,80.84999999999998,81.38,80.84999999999998,throttle,40.69
1647,89.11,80.31000000000002,80.9,80.31000000000002,throttle,40.45
1648,89.09,79.49,81.58,79.49,none,81.58
1649,89.45,81.05000000000001,83.13,81.05000000000001,throttle,41.565
1650,89.97,80.77,81.94,80.77,throttle,40.97
